,capacity,ratio,method,type,run_id,happiness,tol,time
70028,100.0,75:25,segregated,family,6.0,10.0,6.0,101.0
70029,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70030,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70031,100.0,75:25,segregated,family,6.0,8.0,4.0,12.0
70032,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70033,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70034,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70035,100.0,75:25,segregated,family,6.0,5.0,3.0,470.0
70036,100.0,75:25,segregated,family,6.0,10.0,6.0,10.0
70037,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70038,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70039,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70040,100.0,75:25,segregated,family,6.0,8.0,5.0,350.0
70041,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70042,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70043,100.0,75:25,segregated,family,6.0,10.0,6.0,53.0
70044,100.0,75:25,segregated,family,6.0,7.0,3.0,96.0
70045,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70046,100.0,75:25,segregated,family,6.0,10.0,6.0,19.0
70047,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70048,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70049,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70050,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70051,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70052,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70053,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70054,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70055,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70056,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70057,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70058,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70059,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70060,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70061,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70062,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70063,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70064,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70065,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70066,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70067,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70068,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70069,100.0,75:25,segregated,family,6.0,10.0,6.0,51.0
70070,100.0,75:25,segregated,family,6.0,4.0,3.0,1225.0
70071,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70072,100.0,75:25,segregated,family,6.0,10.0,6.0,33.0
70073,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70074,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70075,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70076,100.0,75:25,segregated,family,6.0,4.0,3.0,1089.0
70077,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70078,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70079,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70080,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70081,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70082,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70083,100.0,75:25,segregated,family,6.0,4.0,3.0,1314.0
70084,100.0,75:25,segregated,family,6.0,7.0,3.0,51.0
70085,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70086,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70087,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70088,100.0,75:25,segregated,family,6.0,10.0,6.0,1.0
70089,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70090,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70091,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70092,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70093,100.0,75:25,segregated,family,6.0,10.0,6.0,19.0
70094,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70095,100.0,75:25,segregated,family,6.0,7.0,3.0,69.0
70096,100.0,75:25,segregated,family,6.0,8.0,5.0,373.0
70097,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70098,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70099,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70100,100.0,75:25,segregated,family,6.0,10.0,6.0,116.0
70101,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70102,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70103,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70104,100.0,75:25,segregated,family,6.0,10.0,6.0,10.0
70105,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70106,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70107,100.0,75:25,segregated,family,6.0,9.0,5.0,77.0
70108,100.0,75:25,segregated,family,6.0,4.0,3.0,1273.0
70109,100.0,75:25,segregated,family,6.0,9.0,5.0,101.0
70110,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70111,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70112,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70113,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70114,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70115,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70116,100.0,75:25,segregated,family,6.0,10.0,6.0,14.0
70117,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70118,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70119,100.0,75:25,segregated,family,6.0,10.0,6.0,7.0
70120,100.0,75:25,segregated,family,6.0,7.0,3.0,78.0
70121,100.0,75:25,segregated,family,6.0,10.0,6.0,19.0
70122,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70123,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70124,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70125,100.0,75:25,segregated,family,6.0,10.0,6.0,55.0
70126,100.0,75:25,segregated,family,6.0,-1.0,3.0,
70127,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70128,100.0,75:25,segregated,family,7.0,10.0,6.0,51.0
70129,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70130,100.0,75:25,segregated,family,7.0,8.0,5.0,350.0
70131,100.0,75:25,segregated,family,7.0,8.0,4.0,12.0
70132,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70133,100.0,75:25,segregated,family,7.0,10.0,6.0,116.0
70134,100.0,75:25,segregated,family,7.0,4.0,3.0,1314.0
70135,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70136,100.0,75:25,segregated,family,7.0,10.0,6.0,7.0
70137,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70138,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70139,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70140,100.0,75:25,segregated,family,7.0,8.0,5.0,373.0
70141,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70142,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70143,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70144,100.0,75:25,segregated,family,7.0,7.0,3.0,46.0
70145,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70146,100.0,75:25,segregated,family,7.0,7.0,3.0,51.0
70147,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70148,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70149,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70150,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70151,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70152,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70153,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70154,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70155,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70156,100.0,75:25,segregated,family,7.0,10.0,6.0,1.0
70157,100.0,75:25,segregated,family,7.0,10.0,6.0,19.0
70158,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70159,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70160,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70161,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70162,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70163,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70164,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70165,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70166,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70167,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70168,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70169,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70170,100.0,75:25,segregated,family,7.0,5.0,3.0,470.0
70171,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70172,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70173,100.0,75:25,segregated,family,7.0,10.0,6.0,101.0
70174,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70175,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70176,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70177,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70178,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70179,100.0,75:25,segregated,family,7.0,4.0,3.0,1273.0
70180,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70181,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70182,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70183,100.0,75:25,segregated,family,7.0,10.0,6.0,33.0
70184,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70185,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70186,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70187,100.0,75:25,segregated,family,7.0,10.0,6.0,19.0
70188,100.0,75:25,segregated,family,7.0,7.0,3.0,69.0
70189,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70190,100.0,75:25,segregated,family,7.0,10.0,6.0,55.0
70191,100.0,75:25,segregated,family,7.0,4.0,3.0,1225.0
70192,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70193,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70194,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70195,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70196,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70197,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70198,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70199,100.0,75:25,segregated,family,7.0,9.0,5.0,77.0
70200,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70201,100.0,75:25,segregated,family,7.0,10.0,6.0,19.0
70202,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70203,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70204,100.0,75:25,segregated,family,7.0,4.0,3.0,1089.0
70205,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70206,100.0,75:25,segregated,family,7.0,10.0,6.0,10.0
70207,100.0,75:25,segregated,family,7.0,7.0,3.0,96.0
70208,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70209,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70210,100.0,75:25,segregated,family,7.0,10.0,6.0,53.0
70211,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70212,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70213,100.0,75:25,segregated,family,7.0,10.0,6.0,10.0
70214,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70215,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70216,100.0,75:25,segregated,family,7.0,9.0,5.0,101.0
70217,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70218,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70219,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70220,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70221,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70222,100.0,75:25,segregated,family,7.0,7.0,3.0,78.0
70223,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70224,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70225,100.0,75:25,segregated,family,7.0,10.0,6.0,14.0
70226,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70227,100.0,75:25,segregated,family,7.0,-1.0,3.0,
70228,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70229,100.0,75:25,segregated,family,8.0,8.0,5.0,373.0
70230,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70231,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70232,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70233,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70234,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70235,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70236,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70237,100.0,75:25,segregated,family,8.0,7.0,3.0,69.0
70238,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70239,100.0,75:25,segregated,family,8.0,10.0,6.0,10.0
70240,100.0,75:25,segregated,family,8.0,10.0,6.0,1.0
70241,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70242,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70243,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70244,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70245,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70246,100.0,75:25,segregated,family,8.0,4.0,3.0,1089.0
70247,100.0,75:25,segregated,family,8.0,7.0,3.0,78.0
70248,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70249,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70250,100.0,75:25,segregated,family,8.0,7.0,3.0,46.0
70251,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70252,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70253,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70254,100.0,75:25,segregated,family,8.0,10.0,6.0,19.0
70255,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70256,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70257,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70258,100.0,75:25,segregated,family,8.0,4.0,3.0,1314.0
70259,100.0,75:25,segregated,family,8.0,10.0,6.0,53.0
70260,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70261,100.0,75:25,segregated,family,8.0,9.0,5.0,77.0
70262,100.0,75:25,segregated,family,8.0,7.0,3.0,96.0
70263,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70264,100.0,75:25,segregated,family,8.0,4.0,3.0,1225.0
70265,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70266,100.0,75:25,segregated,family,8.0,10.0,6.0,19.0
70267,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70268,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70269,100.0,75:25,segregated,family,8.0,8.0,4.0,12.0
70270,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70271,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70272,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70273,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70274,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70275,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70276,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70277,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70278,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70279,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70280,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70281,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70282,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70283,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70284,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70285,100.0,75:25,segregated,family,8.0,10.0,6.0,7.0
70286,100.0,75:25,segregated,family,8.0,10.0,6.0,51.0
70287,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70288,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70289,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70290,100.0,75:25,segregated,family,8.0,10.0,6.0,101.0
70291,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70292,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70293,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70294,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70295,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70296,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70297,100.0,75:25,segregated,family,8.0,4.0,3.0,1273.0
70298,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70299,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70300,100.0,75:25,segregated,family,8.0,7.0,3.0,51.0
70301,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70302,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70303,100.0,75:25,segregated,family,8.0,9.0,5.0,101.0
70304,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70305,100.0,75:25,segregated,family,8.0,10.0,6.0,55.0
70306,100.0,75:25,segregated,family,8.0,10.0,6.0,14.0
70307,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70308,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70309,100.0,75:25,segregated,family,8.0,10.0,6.0,116.0
70310,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70311,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70312,100.0,75:25,segregated,family,8.0,10.0,6.0,10.0
70313,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70314,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70315,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70316,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70317,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70318,100.0,75:25,segregated,family,8.0,10.0,6.0,19.0
70319,100.0,75:25,segregated,family,8.0,10.0,6.0,33.0
70320,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70321,100.0,75:25,segregated,family,8.0,8.0,5.0,350.0
70322,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70323,100.0,75:25,segregated,family,8.0,5.0,3.0,470.0
70324,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70325,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70326,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70327,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70328,100.0,75:25,segregated,family,8.0,-1.0,3.0,
70329,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70330,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70331,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70332,100.0,75:25,segregated,family,9.0,10.0,6.0,33.0
70333,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70334,100.0,75:25,segregated,family,9.0,5.0,3.0,470.0
70335,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70336,100.0,75:25,segregated,family,9.0,4.0,3.0,1089.0
70337,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70338,100.0,75:25,segregated,family,9.0,7.0,3.0,51.0
70339,100.0,75:25,segregated,family,9.0,7.0,3.0,46.0
70340,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70341,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70342,100.0,75:25,segregated,family,9.0,10.0,6.0,14.0
70343,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70344,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70345,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70346,100.0,75:25,segregated,family,9.0,8.0,5.0,373.0
70347,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70348,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70349,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70350,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70351,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70352,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70353,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70354,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70355,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70356,100.0,75:25,segregated,family,9.0,9.0,5.0,77.0
70357,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70358,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70359,100.0,75:25,segregated,family,9.0,4.0,3.0,1273.0
70360,100.0,75:25,segregated,family,9.0,10.0,6.0,116.0
70361,100.0,75:25,segregated,family,9.0,8.0,4.0,12.0
70362,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70363,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70364,100.0,75:25,segregated,family,9.0,10.0,6.0,101.0
70365,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70366,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70367,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70368,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70369,100.0,75:25,segregated,family,9.0,10.0,6.0,1.0
70370,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70371,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70372,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70373,100.0,75:25,segregated,family,9.0,7.0,3.0,78.0
70374,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70375,100.0,75:25,segregated,family,9.0,8.0,5.0,350.0
70376,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70377,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70378,100.0,75:25,segregated,family,9.0,7.0,3.0,96.0
70379,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70380,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70381,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70382,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70383,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70384,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70385,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70386,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70387,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70388,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70389,100.0,75:25,segregated,family,9.0,10.0,6.0,55.0
70390,100.0,75:25,segregated,family,9.0,10.0,6.0,53.0
70391,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70392,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70393,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70394,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70395,100.0,75:25,segregated,family,9.0,10.0,6.0,51.0
70396,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70397,100.0,75:25,segregated,family,9.0,10.0,6.0,7.0
70398,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70399,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70400,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70401,100.0,75:25,segregated,family,9.0,10.0,6.0,19.0
70402,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70403,100.0,75:25,segregated,family,9.0,4.0,3.0,1314.0
70404,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70405,100.0,75:25,segregated,family,9.0,9.0,5.0,101.0
70406,100.0,75:25,segregated,family,9.0,10.0,6.0,10.0
70407,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70408,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70409,100.0,75:25,segregated,family,9.0,10.0,6.0,19.0
70410,100.0,75:25,segregated,family,9.0,4.0,3.0,1225.0
70411,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70412,100.0,75:25,segregated,family,9.0,10.0,6.0,19.0
70413,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70414,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70415,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70416,100.0,75:25,segregated,family,9.0,10.0,6.0,10.0
70417,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70418,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70419,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70420,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70421,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70422,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70423,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70424,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70425,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70426,100.0,75:25,segregated,family,9.0,7.0,3.0,69.0
70427,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70428,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70429,100.0,75:25,segregated,family,9.0,-1.0,3.0,
70430,10.0,75:25,segregated,single person,0.0,10.0,4.0,1.0
70431,10.0,75:25,segregated,single person,0.0,10.0,4.0,1.0
70432,10.0,75:25,segregated,single person,0.0,10.0,4.0,1.0
70433,10.0,75:25,segregated,single person,1.0,10.0,4.0,1.0
70434,10.0,75:25,segregated,single person,1.0,10.0,4.0,1.0
70435,10.0,75:25,segregated,single person,1.0,10.0,4.0,1.0
70436,10.0,75:25,segregated,single person,2.0,10.0,4.0,1.0
70437,10.0,75:25,segregated,single person,2.0,10.0,4.0,1.0
70438,10.0,75:25,segregated,single person,2.0,10.0,4.0,1.0
70439,10.0,75:25,segregated,single person,3.0,10.0,4.0,1.0
70440,10.0,75:25,segregated,single person,3.0,10.0,4.0,1.0
70441,10.0,75:25,segregated,single person,3.0,10.0,4.0,1.0
70442,10.0,75:25,segregated,single person,4.0,10.0,4.0,1.0
70443,10.0,75:25,segregated,single person,4.0,10.0,4.0,1.0
70444,10.0,75:25,segregated,single person,4.0,10.0,4.0,1.0
70445,10.0,75:25,segregated,single person,5.0,10.0,4.0,1.0
70446,10.0,75:25,segregated,single person,5.0,10.0,4.0,1.0
70447,10.0,75:25,segregated,single person,5.0,10.0,4.0,1.0
70448,10.0,75:25,segregated,single person,6.0,10.0,4.0,1.0
70449,10.0,75:25,segregated,single person,6.0,10.0,4.0,1.0
70450,10.0,75:25,segregated,single person,6.0,10.0,4.0,1.0
70451,10.0,75:25,segregated,single person,7.0,10.0,4.0,1.0
70452,10.0,75:25,segregated,single person,7.0,10.0,4.0,1.0
70453,10.0,75:25,segregated,single person,7.0,10.0,4.0,1.0
70454,10.0,75:25,segregated,single person,8.0,10.0,4.0,1.0
70455,10.0,75:25,segregated,single person,8.0,10.0,4.0,1.0
70456,10.0,75:25,segregated,single person,8.0,10.0,4.0,1.0
70457,10.0,75:25,segregated,single person,9.0,10.0,4.0,1.0
70458,10.0,75:25,segregated,single person,9.0,10.0,4.0,1.0
70459,10.0,75:25,segregated,single person,9.0,10.0,4.0,1.0
70460,20.0,75:25,segregated,single person,0.0,10.0,4.0,1.0
70461,20.0,75:25,segregated,single person,0.0,10.0,4.0,1.0
70462,20.0,75:25,segregated,single person,0.0,10.0,4.0,1.0
70463,20.0,75:25,segregated,single person,0.0,10.0,4.0,1.0
70464,20.0,75:25,segregated,single person,0.0,10.0,4.0,1.0
70465,20.0,75:25,segregated,single person,0.0,10.0,4.0,1.0
70466,20.0,75:25,segregated,single person,1.0,10.0,4.0,1.0
